data,num_file,L0,L2,NNZ,RL_iters,RL_rewards,MF_iters,MF_rewards
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_685.csv,898,0.004581346406205565,0.0,1,108,19,129,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_685.csv,898,0.04581346406205565,0.0,3,3,2,48,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_53.csv,899,4.537261815986911e-05,0.0,4,158,19,282,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_53.csv,899,0.00045372618159869105,0.0,1,134,16,167,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_53.csv,899,0.004537261815986911,0.0,1,104,14,68,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_53.csv,899,0.04537261815986911,0.0,1,8,5,76,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_803.csv,900,4.556546431425016e-05,0.0,6,91,17,302,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_803.csv,900,0.0004556546431425016,0.0,1,156,21,116,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_803.csv,900,0.004556546431425016,0.0,1,109,18,83,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_803.csv,900,0.04556546431425016,0.0,1,18,12,43,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_188.csv,901,4.5419242780439964e-05,0.0,6,68,16,351,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_188.csv,901,0.0004541924278043996,0.0,2,134,23,144,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_188.csv,901,0.004541924278043996,0.0,1,84,17,115,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_188.csv,901,0.04541924278043996,0.0,1,5,5,8,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_317.csv,902,4.575353686016422e-05,0.0,7,108,17,283,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_317.csv,902,0.00045753536860164217,0.0,2,232,27,119,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_317.csv,902,0.0045753536860164215,0.0,1,145,24,122,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_317.csv,902,0.04575353686016422,0.0,1,18,9,12,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_525.csv,903,4.552050757589413e-05,0.0,8,90,14,324,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_525.csv,903,0.00045520507575894125,0.0,1,235,30,154,30
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_525.csv,903,0.004552050757589412,0.0,1,205,23,133,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_525.csv,903,0.045520507575894126,0.0,1,14,6,68,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_629.csv,904,4.5614651594108463e-05,0.0,5,93,19,407,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_629.csv,904,0.00045614651594108466,0.0,2,116,22,179,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_629.csv,904,0.004561465159410846,0.0,1,82,17,161,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_629.csv,904,0.04561465159410846,0.0,1,20,8,34,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_222.csv,905,4.5744185072488375e-05,0.0,8,231,27,331,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_222.csv,905,0.00045744185072488377,0.0,1,155,14,146,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_222.csv,905,0.004574418507248838,0.0,1,145,14,121,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_222.csv,905,0.045744185072488376,0.0,2,12,6,130,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_872.csv,906,4.598536291391353e-05,0.0,4,540,18,304,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_872.csv,906,0.00045985362913913524,0.0,1,191,22,185,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_872.csv,906,0.004598536291391352,0.0,1,135,18,148,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_872.csv,906,0.04598536291391353,0.0,2,2,2,2,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_733.csv,907,4.562730855427126e-05,0.0,5,173,21,300,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_733.csv,907,0.00045627308554271255,0.0,1,221,20,150,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_733.csv,907,0.004562730855427126,0.0,1,167,18,141,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_733.csv,907,0.04562730855427126,0.0,2,19,6,78,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_93.csv,908,4.5373409152835094e-05,0.0,7,450,14,293,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_93.csv,908,0.00045373409152835094,0.0,2,191,21,181,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_93.csv,908,0.0045373409152835095,0.0,1,202,18,94,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_93.csv,908,0.045373409152835095,0.0,1,11,4,18,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_989.csv,909,4.5816606334564205e-05,0.0,5,189,23,200,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_989.csv,909,0.000458166063345642,0.0,1,189,24,102,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_989.csv,909,0.0045816606334564206,0.0,1,120,19,89,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_989.csv,909,0.045816606334564206,0.0,1,33,14,81,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_124.csv,910,4.543600613862173e-05,0.0,3,224,25,324,35
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_124.csv,910,0.00045436006138621735,0.0,1,195,17,218,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_124.csv,910,0.004543600613862173,0.0,1,152,14,207,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_124.csv,910,0.04543600613862173,0.0,1,1,1,1,1
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_226.csv,911,4.596409885742432e-05,0.0,6,207,14,380,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_226.csv,911,0.0004596409885742432,0.0,1,201,29,178,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_226.csv,911,0.004596409885742432,0.0,1,154,25,140,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_226.csv,911,0.04596409885742432,0.0,1,7,5,152,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_984.csv,912,4.5841117868659064e-05,0.0,8,104,15,462,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_984.csv,912,0.00045841117868659063,0.0,1,172,26,227,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_984.csv,912,0.004584111786865906,0.0,1,128,22,227,29
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_984.csv,912,0.04584111786865906,0.0,1,17,7,139,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_710.csv,913,4.5824910980627366e-05,0.0,5,613,20,335,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_710.csv,913,0.00045824910980627365,0.0,1,198,18,195,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_710.csv,913,0.004582491098062737,0.0,1,143,19,229,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_710.csv,913,0.04582491098062737,0.0,1,7,4,117,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_786.csv,914,4.569532878691767e-05,0.0,5,243,27,380,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_786.csv,914,0.00045695328786917664,0.0,1,140,24,161,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_786.csv,914,0.004569532878691766,0.0,1,159,23,142,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_786.csv,914,0.04569532878691767,0.0,1,14,9,84,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_687.csv,915,4.55338378540993e-05,0.0,4,401,20,264,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_687.csv,915,0.000455338378540993,0.0,1,179,20,126,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_687.csv,915,0.00455338378540993,0.0,1,139,24,112,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_687.csv,915,0.0455338378540993,0.0,1,12,9,68,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_347.csv,916,4.528726457511376e-05,0.0,7,182,13,401,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_347.csv,916,0.00045287264575113756,0.0,2,175,22,181,30
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_347.csv,916,0.004528726457511375,0.0,1,129,20,135,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_347.csv,916,0.045287264575113756,0.0,1,28,12,47,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_486.csv,917,4.571092520922786e-05,0.0,4,136,22,259,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_486.csv,917,0.0004571092520922786,0.0,2,160,24,202,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_486.csv,917,0.004571092520922786,0.0,1,144,23,81,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_486.csv,917,0.045710925209227864,0.0,2,39,8,89,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_224.csv,918,4.595156980833127e-05,0.0,8,159,25,389,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_224.csv,918,0.0004595156980833127,0.0,2,139,18,153,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_224.csv,918,0.004595156980833127,0.0,1,92,15,135,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_224.csv,918,0.04595156980833127,0.0,1,9,6,70,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_799.csv,919,4.5837863439138644e-05,0.0,7,79,12,481,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_799.csv,919,0.00045837863439138644,0.0,4,171,24,177,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_799.csv,919,0.004583786343913865,0.0,1,126,20,112,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_799.csv,919,0.04583786343913865,0.0,1,21,12,33,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_162.csv,920,4.545181509209229e-05,0.0,3,270,25,300,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_162.csv,920,0.00045451815092092284,0.0,1,190,22,191,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_162.csv,920,0.004545181509209228,0.0,1,118,21,185,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_162.csv,920,0.045451815092092285,0.0,1,12,7,4,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_462.csv,921,4.564761402550457e-05,0.0,5,208,24,381,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_462.csv,921,0.0004564761402550456,0.0,1,163,19,175,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_462.csv,921,0.004564761402550456,0.0,1,107,18,194,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_462.csv,921,0.04564761402550457,0.0,1,4,3,170,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_619.csv,922,4.577571400678228e-05,0.0,6,250,24,337,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_619.csv,922,0.00045775714006782283,0.0,1,194,23,238,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_619.csv,922,0.004577571400678228,0.0,1,151,22,215,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_619.csv,922,0.045775714006782285,0.0,1,17,8,9,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_177.csv,923,4.5840013611023815e-05,0.0,5,126,16,389,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_177.csv,923,0.0004584001361102381,0.0,2,152,23,124,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_177.csv,923,0.004584001361102381,0.0,1,99,15,96,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_177.csv,923,0.045840013611023814,0.0,1,15,8,23,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_647.csv,924,4.584591118593313e-05,0.0,4,213,19,285,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_647.csv,924,0.00045845911185933124,0.0,1,173,18,175,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_647.csv,924,0.004584591118593313,0.0,1,153,18,145,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_647.csv,924,0.045845911185933126,0.0,1,10,5,37,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_509.csv,925,4.552082083758607e-05,0.0,4,164,19,296,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_509.csv,925,0.0004552082083758607,0.0,1,140,20,177,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_509.csv,925,0.004552082083758607,0.0,1,127,25,169,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_509.csv,925,0.04552082083758607,0.0,1,4,4,66,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_743.csv,926,4.587353217893768e-05,0.0,2,191,24,420,36
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_743.csv,926,0.0004587353217893768,0.0,1,182,18,390,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_743.csv,926,0.004587353217893768,0.0,1,97,15,360,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_743.csv,926,0.045873532178937686,0.0,2,1,1,1,1
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_535.csv,927,4.590909978418861e-05,0.0,6,58,18,209,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_535.csv,927,0.0004590909978418861,0.0,1,131,22,108,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_535.csv,927,0.004590909978418861,0.0,1,116,24,117,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_535.csv,927,0.04590909978418861,0.0,1,20,8,28,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_282.csv,928,4.560349689798334e-05,0.0,3,152,18,369,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_282.csv,928,0.00045603496897983346,0.0,1,105,18,190,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_282.csv,928,0.004560349689798334,0.0,1,69,21,53,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_282.csv,928,0.04560349689798335,0.0,1,7,5,95,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_766.csv,929,4.560578933211971e-05,0.0,7,234,15,209,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_766.csv,929,0.00045605789332119707,0.0,1,118,18,98,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_766.csv,929,0.00456057893321197,0.0,1,100,15,90,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_766.csv,929,0.04560578933211971,0.0,1,20,12,28,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_444.csv,930,4.5531772667456704e-05,0.0,6,168,24,127,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_444.csv,930,0.00045531772667456704,0.0,1,187,21,157,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_444.csv,930,0.004553177266745671,0.0,1,158,16,114,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_444.csv,930,0.045531772667456706,0.0,1,6,5,7,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_295.csv,931,4.5514089032478355e-05,0.0,3,251,24,369,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_295.csv,931,0.00045514089032478355,0.0,1,143,21,209,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_295.csv,931,0.004551408903247836,0.0,1,120,27,226,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_295.csv,931,0.04551408903247836,0.0,1,6,6,112,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_792.csv,932,4.6037351747668576e-05,0.0,6,97,14,499,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_792.csv,932,0.0004603735174766858,0.0,2,134,18,178,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_792.csv,932,0.0046037351747668575,0.0,1,103,15,91,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_792.csv,932,0.04603735174766858,0.0,3,12,6,6,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_960.csv,933,4.580695510943114e-05,0.0,4,193,19,321,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_960.csv,933,0.00045806955109431143,0.0,1,250,21,145,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_960.csv,933,0.004580695510943114,0.0,1,97,20,106,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_960.csv,933,0.04580695510943114,0.0,1,16,6,95,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_550.csv,934,4.581188573856157e-05,0.0,4,160,20,299,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_550.csv,934,0.00045811885738561566,0.0,1,129,16,107,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_550.csv,934,0.004581188573856156,0.0,1,136,18,84,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_550.csv,934,0.04581188573856157,0.0,1,9,4,159,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_179.csv,935,4.568309569625829e-05,0.0,7,434,14,265,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_179.csv,935,0.0004568309569625829,0.0,1,182,20,158,30
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_179.csv,935,0.004568309569625829,0.0,1,142,21,123,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_179.csv,935,0.04568309569625829,0.0,1,19,8,41,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_370.csv,936,4.560999770166556e-05,0.0,4,99,19,387,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_370.csv,936,0.00045609997701665563,0.0,1,103,18,177,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_370.csv,936,0.004560999770166556,0.0,1,110,19,161,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_370.csv,936,0.045609997701665565,0.0,1,13,5,6,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_586.csv,937,4.5406499489902664e-05,0.0,7,73,18,158,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_586.csv,937,0.0004540649948990266,0.0,1,148,21,136,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_586.csv,937,0.0045406499489902665,0.0,2,96,23,105,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_586.csv,937,0.04540649948990266,0.0,1,7,4,53,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_348.csv,938,4.5411274995182736e-05,0.0,8,238,16,430,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_348.csv,938,0.0004541127499518273,0.0,2,195,22,117,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_348.csv,938,0.004541127499518273,0.0,1,146,24,61,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_348.csv,938,0.045411274995182736,0.0,1,27,9,26,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_802.csv,939,4.583261499155294e-05,0.0,5,160,30,398,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_802.csv,939,0.0004583261499155294,0.0,1,168,15,198,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_802.csv,939,0.004583261499155294,0.0,1,148,18,183,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_802.csv,939,0.045832614991552945,0.0,1,9,6,182,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_835.csv,940,4.59063475405471e-05,0.0,6,181,20,367,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_835.csv,940,0.000459063475405471,0.0,1,170,21,176,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_835.csv,940,0.00459063475405471,0.0,1,132,19,131,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_835.csv,940,0.0459063475405471,0.0,1,13,8,56,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_787.csv,941,4.5529973115614535e-05,0.0,5,143,14,297,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_787.csv,941,0.00045529973115614533,0.0,1,130,20,172,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_787.csv,941,0.004552997311561453,0.0,1,124,22,230,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_787.csv,941,0.04552997311561453,0.0,1,6,6,47,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_536.csv,942,4.5541470421845564e-05,0.0,8,211,21,357,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_536.csv,942,0.00045541470421845564,0.0,2,147,18,290,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_536.csv,942,0.004554147042184557,0.0,1,79,12,96,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_536.csv,942,0.045541470421845566,0.0,2,22,11,15,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_380.csv,943,4.5739436062647326e-05,0.0,4,183,14,276,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_380.csv,943,0.00045739436062647326,0.0,1,164,19,175,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_380.csv,943,0.0045739436062647324,0.0,1,152,17,135,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_380.csv,943,0.045739436062647326,0.0,1,29,16,28,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_256.csv,944,4.5243358886672706e-05,0.0,7,74,16,143,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_256.csv,944,0.0004524335888667271,0.0,1,137,22,159,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_256.csv,944,0.004524335888667271,0.0,1,108,28,92,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_256.csv,944,0.04524335888667271,0.0,2,27,7,22,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_839.csv,945,4.607121781275271e-05,0.0,4,169,22,249,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_839.csv,945,0.0004607121781275271,0.0,1,132,20,182,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_839.csv,945,0.004607121781275271,0.0,1,92,14,95,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_839.csv,945,0.04607121781275271,0.0,1,4,3,54,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_358.csv,946,4.5653685173566055e-05,0.0,6,640,13,259,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_358.csv,946,0.0004565368517356606,0.0,1,199,18,119,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_358.csv,946,0.004565368517356606,0.0,1,192,11,115,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_358.csv,946,0.04565368517356606,0.0,1,11,4,137,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_597.csv,947,4.567820265758027e-05,0.0,4,132,22,362,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_597.csv,947,0.0004567820265758027,0.0,1,108,20,212,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_597.csv,947,0.004567820265758027,0.0,1,134,21,133,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_597.csv,947,0.04567820265758027,0.0,1,9,8,73,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_345.csv,948,4.55884663344687e-05,0.0,6,246,21,459,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_345.csv,948,0.000455884663344687,0.0,1,225,18,208,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_345.csv,948,0.00455884663344687,0.0,1,128,20,189,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_345.csv,948,0.0455884663344687,0.0,1,7,4,136,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_972.csv,949,4.560425047107171e-05,0.0,6,69,16,201,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_972.csv,949,0.0004560425047107171,0.0,2,201,25,90,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_972.csv,949,0.004560425047107171,0.0,1,86,16,74,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_972.csv,949,0.045604250471071715,0.0,1,7,5,66,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_311.csv,950,4.5449405168111604e-05,0.0,6,159,13,350,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_311.csv,950,0.00045449405168111604,0.0,1,124,21,150,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_311.csv,950,0.00454494051681116,0.0,1,142,17,107,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_311.csv,950,0.045449405168111606,0.0,1,11,6,32,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_254.csv,951,4.548969667473207e-05,0.0,3,154,20,457,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_254.csv,951,0.0004548969667473207,0.0,1,152,22,343,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_254.csv,951,0.004548969667473207,0.0,1,97,18,341,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_254.csv,951,0.04548969667473207,0.0,1,12,7,213,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_87.csv,952,4.5648495909871585e-05,0.0,5,185,14,343,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_87.csv,952,0.00045648495909871587,0.0,1,139,21,124,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_87.csv,952,0.004564849590987159,0.0,1,107,17,190,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_87.csv,952,0.045648495909871585,0.0,1,7,5,90,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_858.csv,953,4.5616412307309434e-05,0.0,5,401,24,445,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_858.csv,953,0.0004561641230730943,0.0,1,186,22,276,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_858.csv,953,0.004561641230730943,0.0,1,132,23,237,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_858.csv,953,0.04561641230730943,0.0,1,4,3,225,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_133.csv,954,4.547908481351007e-05,0.0,5,73,13,324,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_133.csv,954,0.0004547908481351007,0.0,1,130,18,116,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_133.csv,954,0.0045479084813510075,0.0,1,91,14,85,15
